attributeName	code	definition
Flag_ThermistorTemp_C_1	1	value removed due to maintenance and set to NA
Flag_ThermistorTemp_C_2	1	value removed due to maintenance and set to NA
Flag_ThermistorTemp_C_3	1	value removed due to maintenance and set to NA
Flag_ThermistorTemp_C_4	1	value removed due to maintenance and set to NA
Flag_ThermistorTemp_C_5	1	value removed due to maintenance and set to NA
Flag_ThermistorTemp_C_6	1	value removed due to maintenance and set to NA
Flag_ThermistorTemp_C_7	1	value removed due to maintenance and set to NA
Flag_ThermistorTemp_C_8	1	value removed due to maintenance and set to NA
Flag_ThermistorTemp_C_9	1	value removed due to maintenance and set to NA
Flag_ThermistorTemp_C_surface	1	value removed due to maintenance and set to NA
Flag_EXOBGAPC_RFU_1	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_EXOBGAPC_ugL_1	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_EXOChla_RFU_1	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_EXOChla_ugL_1	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_EXOCond_uScm_1	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_EXOfDOM_QSU_1	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_EXOfDOM_RFU_1	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_EXOSpCond_uScm_1	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_EXOTDS_mgL_1	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_RDO_mgL_5	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_RDO_mgL_9	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_RDOsat_percent_5	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_RDOsat_percent_9	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_RDOTemp_C_5	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_RDOTemp_C_9	2	negative or outlier value removed and set to NA, see Methods section for more detail on QAQC process
Flag_EXOBGAPC_RFU_1	3	negative values set to 0
Flag_EXOBGAPC_ugL_1	3	negative values set to 0
Flag_EXOChla_RFU_1	3	negative values set to 0
Flag_EXODO_mgL_1	3	negative values set to 0
Flag_EXODOsat_percent_1	3	negative values set to 0
Flag_RDO_mgL_5	3	negative values set to 0
Flag_RDO_mgL_9	3	negative values set to 0
Flag_RDOsat_percent_5	3	negative values set to 0
Flag_RDOsat_percent_9	3	negative values set to 0
Flag_EXOChla_RFU_1	4	value removed due to fouling and set to NA
Flag_EXOChla_ugL_1	4	value removed due to fouling and set to NA
Flag_EXO_battery_V	5	questionable value due to potential fouling
Flag_EXO_cablepower_V	5	questionable value due to potential fouling
Flag_EXO_depth_m	5	questionable value due to potential fouling
Flag_EXO_pressure_psi	5	questionable value due to potential fouling
Flag_EXO_wiper_V	5	questionable value due to potential fouling
Flag_EXOBGAPC_RFU_1	5	questionable value due to potential fouling
Flag_EXOBGAPC_ugL_1	5	questionable value due to potential fouling
Flag_EXOChla_RFU_1	5	questionable value due to potential fouling
Flag_EXOChla_ugL_1	5	questionable value due to potential fouling
Flag_EXOCond_uScm_1	5	questionable value due to potential fouling
Flag_EXODO_mgL_1	5	questionable value due to potential fouling
Flag_EXODOsat_percent_1	5	questionable value due to potential fouling
Flag_EXOfDOM_QSU_1	5	questionable value due to potential fouling
Flag_EXOfDOM_RFU_1	5	questionable value due to potential fouling
Flag_EXOSpCond_uScm_1	5	questionable value due to potential fouling
Flag_EXOTDS_mgL_1	5	questionable value due to potential fouling
Flag_EXOTemp_C_1	5	questionable value due to potential fouling
Flag_EXOTurbidity_FNU_1	5	questionable value due to potential fouling
Flag_Lvl_psi_9	5	questionable value due to potential fouling
Flag_LvlTemp_C_9	5	questionable value due to potential fouling
Flag_RDO_mgL_5	5	questionable value due to potential fouling
Flag_RDO_mgL_9	5	questionable value due to potential fouling
Flag_RDOsat_percent_5	5	questionable value due to potential fouling
Flag_RDOsat_percent_9	5	questionable value due to potential fouling
Flag_RDOTemp_C_5	5	questionable value due to potential fouling
Flag_RDOTemp_C_9	5	questionable value due to potential fouling
Flag_ThermistorTemp_C_1	5	questionable value due to potential fouling
Flag_ThermistorTemp_C_2	5	questionable value due to potential fouling
Flag_ThermistorTemp_C_3	5	questionable value due to potential fouling
Flag_ThermistorTemp_C_4	5	questionable value due to potential fouling
Flag_ThermistorTemp_C_5	5	questionable value due to potential fouling
Flag_ThermistorTemp_C_6	5	questionable value due to potential fouling
Flag_ThermistorTemp_C_7	5	questionable value due to potential fouling
Flag_ThermistorTemp_C_8	5	questionable value due to potential fouling
Flag_ThermistorTemp_C_9	5	questionable value due to potential fouling
Flag_ThermistorTemp_C_surface	5	questionable value due to potential fouling
Flag_RDO_mgL_5	6	very questionable value due to potential fouling. Values adjusted using a linear or square root function to match high-resolution CTD profiles are given in RDO_mgL_5 and RDO_sat_percent_5
Flag_RDO_mgL_9	6	very questionable value due to potential fouling. Values adjusted using a linear or square root function to match high-resolution CTD profiles are given in RDO_mgL_5 and RDO_sat_percent_5
Flag_RDOsat_percent_5	6	very questionable value due to potential fouling. Values adjusted using a linear or square root function to match high-resolution CTD profiles are given in RDO_mgL_5 and RDO_sat_percent_5
Flag_RDOsat_percent_9	6	very questionable value due to potential fouling. Values adjusted using a linear or square root function to match high-resolution CTD profiles are given in RDO_mgL_5 and RDO_sat_percent_5
Flag_EXO_battery_V	7	missing data
Flag_EXO_cablepower_V	7	missing data
Flag_EXO_depth_m	7	missing data
Flag_EXO_pressure_psi	7	missing data
Flag_EXO_wiper_V	7	missing data
Flag_EXOBGAPC_RFU_1	7	missing data
Flag_EXOBGAPC_ugL_1	7	missing data
Flag_EXOChla_RFU_1	7	missing data
Flag_EXOChla_ugL_1	7	missing data
Flag_EXOCond_uScm_1	7	missing data
Flag_EXODO_mgL_1	7	missing data
Flag_EXODOsat_percent_1	7	missing data
Flag_EXOfDOM_QSU_1	7	missing data
Flag_EXOfDOM_RFU_1	7	missing data
Flag_EXOSpCond_uScm_1	7	missing data
Flag_EXOTDS_mgL_1	7	missing data
Flag_EXOTemp_C_1	7	missing data
Flag_EXOTurbidity_FNU_1	7	missing data
Flag_Lvl_psi_9	7	missing data
Flag_LvlTemp_C_9	7	missing data
Flag_RDO_mgL_5	7	missing data
Flag_RDO_mgL_9	7	missing data
Flag_RDOsat_percent_5	7	missing data
Flag_RDOsat_percent_9	7	missing data
Flag_RDOTemp_C_5	7	missing data
Flag_RDOTemp_C_9	7	missing data
Flag_ThermistorTemp_C_1	7	missing data
Flag_ThermistorTemp_C_2	7	missing data
Flag_ThermistorTemp_C_3	7	missing data
Flag_ThermistorTemp_C_4	7	missing data
Flag_ThermistorTemp_C_5	7	missing data
Flag_ThermistorTemp_C_6	7	missing data
Flag_ThermistorTemp_C_7	7	missing data
Flag_ThermistorTemp_C_8	7	missing data
Flag_ThermistorTemp_C_9	7	missing data
Flag_ThermistorTemp_C_surface	7	missing data
Flag_ThermistorTemp_C_1	8	Value corrected using a constant offset due to two thermistor malfunctions in Fall 2020
Flag_ThermistorTemp_C_4	8	Value corrected using a constant offset due to two thermistor malfunctions in Fall 2020
Reservoir	FCR	Falling Creek Reservoir
